id,link,title,content,screenshot_path,publish_time
642,https://ct.wuhu.gov.cn/openness/public/6596641/37252521.html,关于芜湖市市县保“两线”核校划定成果的公示,,,
643,https://ct.wuhu.gov.cn/openness/public/6596641/37182551.html,芜湖市旅游星级饭店评定公示,,,
644,https://ct.wuhu.gov.cn/openness/public/6596641/37175611.html,2022年芜湖市文化和旅游局赴全国重点院校公开招聘紧缺专业应届毕业生拟聘用人员公示,,,
645,https://ct.ah.gov.cn/zwxw/tzgg/8772140.html,关于安徽省乡村旅游“精品主题村、特色美食村、后备箱工程基地”名单的公示,,,
646,https://ct.wuhu.gov.cn/xwzx/tzgg/8385461.html,关于2020―2022年度全省民营艺术院团“四个十”申报情况的公示,,,
647,https://ct.wuhu.gov.cn/xwzx/tzgg/8386298.html,关于2022年国家级非物质文化遗产生产性保护示范基地拟推荐对象的公示,,,
648,https://ct.wuhu.gov.cn/xwzx/tzgg/8385008.html,2022年度芜湖市精品民宿名单公示,,,
649,https://ct.wuhu.gov.cn/xwzx/tzgg/8381232.html,关于2022年全省文化和旅游系统先进集体和先进工作者劳动模范拟推荐对象的公示,,,
681,https://tjj.wuhu.gov.cn/xwzx/ztzl/wjpzl/index.html,芜湖市第五次全国经济普查,,,
683,https://www.ah.gov.cn/zwyw/ztzl/xxgcddesdjs/index.html,学习贯彻党的二十大精神,,,
685,https://whhlyj.chizhou.gov.cn/News/show/673833.html,第一！池州市文化和旅游局在2023年度全市微型消防站业务技能竞赛中拼得佳绩,,,
686,https://whhlyj.chizhou.gov.cn/News/show/670830.html,大型系列主题公益活动绿色中国行——走进生态池州暨长三角森林旅游康养宣传推介活动启动,,,
687,https://whhlyj.chizhou.gov.cn/News/show/670322.html,方正在全市旅游高质量发展大会上强调深入实施文旅兴市战略 加快建设高品质旅游强市,,,
688,https://whhlyj.chizhou.gov.cn/News/show/667579.html,池州市首届旅游民宿管家服务技能大赛鸣锣开赛,,,
689,https://whhlyj.chizhou.gov.cn/News/show/661625.html,2023海峡两岸（安徽）旅行商大会台湾旅行商考察团来池考察踩线,,,
690,https://whhlyj.chizhou.gov.cn/News/show/673891.html,东至县文旅局多措并举推动民宿产业提质升级,,,
691,https://whhlyj.chizhou.gov.cn/Reprint/show/674059.html,习近平在北京河北考察灾后恢复重建工作时强调再接再厉抓好灾后恢复重建 确保广大人民群众安居乐业温暖过冬,,,
692,https://whhlyj.chizhou.gov.cn/Reprint/show/673599.html,习近平主持召开中央全面深化改革委员会第三次会议强调全面推进美丽中国建设 健全自然垄断环节监管体制机制,,,
693,https://whhlyj.chizhou.gov.cn/Reprint/show/672671.html,中央金融工作会议在北京举行,,,
694,https://whhlyj.chizhou.gov.cn/Reprint/show/672174.html,习近平在中共中央政治局第九次集体学习时强调铸牢中华民族共同体意识 推进新时代党的民族工作高质量发展,,,
695,https://whhlyj.chizhou.gov.cn/Reprint/show/673735.html,事关知识产权，发布会权威消息,,,
696,https://whhlyj.chizhou.gov.cn/Reprint/show/673063.html,李强主持召开国务院常务会议研究推动稀土产业高质量发展有关工作 讨论《中华人民共和国国境卫生检疫法（修订草案）》 审议通过《中华人民共和国专利法实施细则（修正草案）》,,,
697,https://whhlyj.chizhou.gov.cn/Reprint/show/672173.html,事关专利，刚刚多部门发布最新消息！,,,
698,https://whhlyj.chizhou.gov.cn/Reprint/show/672172.html,事关未成年人网络保护，权威回应,,,
706,https://wlj.huainan.gov.cn/xwzx/xwtt/551731171.html,市文旅局局长程昊一行赴潘集区、凤台县、毛集实验区开展旅游高质量发展及乡村振兴调研,,,
707,https://wlj.huainan.gov.cn/xwzx/xwtt/551731458.html,全市旅游高质量发展大会召开,,,
708,https://wlj.huainan.gov.cn/xwzx/xwtt/551730339.html,市文旅局局长程昊一行赴潘集区开展旅游资源及文物保护利用融合发展大调研,,,
709,https://wlj.huainan.gov.cn/xwzx/xwtt/551729884.html,市委常委、市委宣传部部长邬平川督导武王墩项目发掘进度,,,
710,https://wlj.huainan.gov.cn/xwzx/xwtt/551729862.html,市文旅局党组书记、局长程昊赴八公山区调研文旅项目,,,
711,https://wlj.huainan.gov.cn/xwzx/xwtt/551729201.html,市委书记任泽锋调研淮南1952文化街区,,,
712,https://wlj.huainan.gov.cn/xwzx/tzgg/551733969.html,2023年淮南市“送戏进万村”最佳组织单位和最佳演出院团推荐名单公示,,,
713,https://wlj.huainan.gov.cn/xwzx/tzgg/551733381.html,关于拟通过2023年度淮南市文博、图书和群文系列中、初级专业技术资格人员的公示,,,
714,https://wlj.huainan.gov.cn/xwzx/tzgg/551732715.html,关于开展2023年度星级饭店复核工作的通知,,,
715,https://wlj.huainan.gov.cn/xwzx/tzgg/551731701.html,淮南市优秀旅游商品评选活动评选结果公示,,,
716,https://wlj.huainan.gov.cn/xwzx/tzgg/551731522.html,淮南文化旅游IP形象设计征集大赛评选结果公示,,,
717,https://wlj.huainan.gov.cn/xwzx/tzgg/551730717.html,安徽省人民政府关于公布第五批省级非物质文化遗产代表性项目名录的通知,,,
718,https://wlj.huainan.gov.cn/xwzx/tzgg/551729104.html,“强国有我 童心畅淮”淮南市青少年美术书法展入展名单公布,,,
719,https://wlj.huainan.gov.cn/xwzx/tzgg/551729059.html,关于加强旅行社组团游安全管理工作的通知,,,
720,https://wlj.huainan.gov.cn/xwzx/tzgg/551728615.html,淮南市文化和旅游局关于公示第七批省级非物质文化遗产代表性传承人推荐名单的公告,,,
721,https://wlj.huainan.gov.cn/xwzx/tzgg/551727828.html,淮文旅办〔2023〕44号关于开展2023年中秋国庆假日全市文化和旅游市场安全生产和消防工作督查检查的通知,,,
722,https://wlj.huainan.gov.cn/xwzx/tzgg/551727092.html,淮南市第二届“我在博物馆画文物”青少年绘画大赛获奖名单公布,,,
723,https://wlj.huainan.gov.cn/xwzx/tzgg/551726797.html,中共淮南市文化和旅游局党组关于市文旅局领导同志工作分工的通知,,,
724,https://wlj.huainan.gov.cn/xwzx/tzgg/551726400.html,关于淮南市2023年国家电影事业发展专项资金补助地方资金分配情况的公示,,,
725,https://wlj.huainan.gov.cn/xwzx/whyw/551733767.html,加强沟通，推进合作---淮南市文旅局一行走进闵行,,,
726,https://wlj.huainan.gov.cn/xwzx/whyw/551733798.html,淮南市非遗产品精彩亮相第六届进博会,,,
727,https://wlj.huainan.gov.cn/xwzx/whyw/551732490.html,淮南市少儿图书馆开展“童年有书 未来有梦 一起看世界”萌娃参观活动,,,
728,https://wlj.huainan.gov.cn/xwzx/whyw/551731306.html,“大地欢歌 美好安徽”2023年淮南市八公山区秋季“村晚”群众文艺展演活动圆满落幕,,,
729,https://wlj.huainan.gov.cn/xwzx/whyw/551731173.html,市文旅局局长程昊一行赴潘集区、凤台县、毛集实验区开展旅游高质量发展及乡村振兴调研,,,
730,https://wlj.huainan.gov.cn/xwzx/whyw/551730841.html,全市旅游高质量发展大会召开,,,
731,https://wlj.huainan.gov.cn/xwzx/whyw/551730802.html,安徽省人民政府关于公布第五批省级非物质文化遗产代表性项目名录的通知,,,
732,https://wlj.huainan.gov.cn/xwzx/whyw/551730806.html,市文旅局局长程昊一行赴潘集区开展旅游资源及文物保护利用融合发展大调研,,,
733,https://wlj.huainan.gov.cn/xwzx/whyw/551730804.html,市文旅局局长程昊一行赴潘集区开展旅游资源及文物保护利用融合发展大调研,,,
734,https://wlj.huainan.gov.cn/xwzx/whyw/551730340.html,市文旅局局长程昊一行赴潘集区开展旅游资源及文物保护利用融合发展大调研,,,
735,https://wlj.huainan.gov.cn/xwzx/whyw/551729889.html,市委常委、市委宣传部部长邬平川督导武王墩项目发掘进度,,,
736,https://wlj.huainan.gov.cn/xwzx/whyw/551729885.html,市文旅局党组书记、局长程昊赴八公山区调研文旅项目,,,
737,https://wlj.huainan.gov.cn/xwzx/whyw/551729202.html,市委书记任泽锋调研淮南1952文化街区,,,
738,https://wlj.huainan.gov.cn/xwzx/ywzz/551733940.html,习近平在北京河北考察灾后恢复重建工作时强调 再接再厉抓好灾后恢复重建 确保广大人民群众安居乐业温暖过冬,,,
739,https://wlj.huainan.gov.cn/xwzx/ywzz/551733570.html,事关知识产权，发布会权威消息,,,
740,https://wlj.huainan.gov.cn/xwzx/ywzz/551733439.html,习近平主持召开中央全面深化改革委员会第三次会议强调 全面推进美丽中国建设 健全自然垄断环节监管体制机制,,,
741,https://wlj.huainan.gov.cn/xwzx/ywzz/551733103.html,李强主持召开国务院常务会议 研究推动稀土产业高质量发展有关工作 讨论《中华人民共和国国境卫生检疫法（修订草案）》 审议通过《中华人民共和国专利法实施细则（修正草案）》,,,
742,https://wlj.huainan.gov.cn/xwzx/ywzz/551732691.html,中央金融工作会议在北京举行,,,
743,https://wlj.huainan.gov.cn/xwzx/ywzz/551732279.html,习近平在中共中央政治局第九次集体学习时强调 铸牢中华民族共同体意识 推进新时代党的民族工作高质量发展,,,
744,https://wlj.huainan.gov.cn/xwzx/ywzz/551732112.html,习近平主持中央政治局会议 审议《关于进一步推动新时代东北全面振兴取得新突破若干政策措施的意见》,,,
745,https://wlj.huainan.gov.cn/xwzx/ywzz/551732202.html,事关未成年人网络保护，权威回应,,,
746,https://wlj.huainan.gov.cn/xwzx/ywzz/551731884.html,将增发1万亿元国债！怎么用？权威回应,,,
747,https://wlj.huainan.gov.cn/xwzx/ywzz/551731666.html,事关社会救助和老年助餐，多部门发布最新消息！,,,
748,https://wlj.huainan.gov.cn/xwzx/ywzz/551730987.html,李强主持召开国务院常务会议 审议通过《国务院关于取消和调整一批罚款事项的决定》和《人体器官捐献和移植条例（修订草案）》,,,
749,https://wlj.huainan.gov.cn/xwzx/ywzz/551730597.html,习近平在第三届“一带一路”国际合作高峰论坛开幕式上的主旨演讲（全文）,,,
750,https://wlj.huainan.gov.cn/xwzx/ywzz/551730505.html,习近平和彭丽媛为出席第三届“一带一路”国际合作高峰论坛的国际贵宾举行欢迎宴会,,,
751,https://www.ah.gov.cn/public/1681/564270791.html,安徽省人民政府关于印发全国森林防火网格化管理试点省建设实施方案的通知,,,
752,https://www.ah.gov.cn/public/1681/564270051.html,安徽省人民政府关于G4212合安高速公路柯坦收费站设站收费经营的批复,,,
753,https://www.ah.gov.cn/public/1681/564270041.html,安徽省人民政府关于来安至六合高速公路滁州北枢纽至施官互通段设站收费经营的批复,,,
754,https://wlj.huainan.gov.cn/xwzx/xqxx/551733656.html,淮南凤台：“非遗”推剧文化惠民演出创优出彩,,,
755,https://wlj.huainan.gov.cn/xwzx/xqxx/551733657.html,毛集实验区举办2023年“大地欢歌.四季村晚”乡村文化年主题活动,,,
756,https://wlj.huainan.gov.cn/xwzx/xqxx/551733273.html,传递书香之气，助力乡村振兴,,,
757,https://wlj.huainan.gov.cn/xwzx/xqxx/551733002.html,寿县第二届“国投杯”文化旅游摄影大赛9月赛获奖作品,,,
758,https://wlj.huainan.gov.cn/xwzx/xqxx/551732848.html,安徽严凤英黄梅戏剧社莅临寿县带来戏曲文化盛宴,,,
759,https://wlj.huainan.gov.cn/xwzx/xqxx/551732511.html,寿县开展文化艺术类校外培训机构集中治理行动,,,
760,https://wlj.huainan.gov.cn/xwzx/bmdt/551733766.html,加强沟通，推进合作---淮南市文旅局一行走进闵行,,,
761,https://wlj.huainan.gov.cn/xwzx/bmdt/551733797.html,淮南市非遗产品精彩亮相第六届进博会,,,
762,https://wlj.huainan.gov.cn/xwzx/bmdt/551733682.html,市图书馆联合淮南消防支队开展“花点时间来阅读”读书分享活动,,,
763,https://wlj.huainan.gov.cn/xwzx/bmdt/551733599.html,淮南市图书馆淮南消防救援支队分馆正式揭牌,,,
764,https://wlj.huainan.gov.cn/xwzx/bmdt/551733272.html,祝贺！市少儿图书馆获评国家二级图书馆,,,
765,https://wlj.huainan.gov.cn/xwzx/bmdt/551732389.html,淮南市少儿图书馆开展“童年有书 未来有梦 一起看世界”萌娃参观活动,,,
771,https://wlj.huainan.gov.cn/jgsz/jgks/whscglkxzspfwk/index.html,市场监督管理科（行政审批服务科）,,,
786,https://wlj.huainan.gov.cn/jgsz/jgld/551726907.html,党组成员、副局长岳葆春,,,
787,https://wlj.huainan.gov.cn/jgsz/jgld/551726909.html,党组成员、副局长付义林,,,
788,https://wlj.huainan.gov.cn/jgsz/jgld/551726910.html,党组成员、纪检监察组组长李传义,,,
791,https://wlj.huainan.gov.cn/content/article/551718152?type=0,关于开展2023年度淮南市优秀旅游商品 评选活动的通知,,,
792,https://wlj.huainan.gov.cn/content/article/551717929?type=1,关于征集文化旅游（广播电视新闻出版、文物） 行业领域涉黑涉恶线索的公告,,,
793,https://wlj.huainan.gov.cn/content/article/551716943?type=0,文化和旅游部办公厅关于开展2023年文化和旅游数字化创新示范案例征集评选工作的通知,,,
794,https://wlj.huainan.gov.cn/content/article/551658593?type=0,关于拟评选表彰2022年度淮南市文化旅游市场守信激励经营单位候选名单公示,,,
795,https://wlj.huainan.gov.cn/content/article/551601961?type=0,淮南市文化艺术中心电梯无线五方通话 设备采购及安装比选公告,,,
796,https://wlj.huainan.gov.cn/content/article/551550296?type=0,2020年“送戏进万村”最佳组织单位和最佳演出院团推荐名单公示,,,
804,http://wlj.huainan.gov.cn/ztzl/zfwzgzbb/index.html,淮南市文广新局2018年度政府网站工作年度报表,,,
806,https://wlj.huangshan.gov.cn/zxzx/tpxw/9152156.html,市文旅局赴安徽江淮汽车集团有限公司考察交流,,,
807,https://wlj.huangshan.gov.cn/zxzx/tpxw/9148022.html,市文化和旅游局举办法治专题培训,,,
808,https://wlj.huangshan.gov.cn/zxzx/tpxw/9146857.html,黄山市召开2023年全市民间文艺作品版权转化重点培育项目遴选动员会,,,
809,https://wlj.huangshan.gov.cn/zxzx/tpxw/9146034.html,多部门联合开展中秋国庆节前旅游市场秩序检查,,,
810,https://wlj.huangshan.gov.cn/zxzx/tpxw/9145223.html,市文旅局召开学习贯彻习近平新时代中国特色社会主义思想主题教育动员会,,,
811,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11256491.html,市文旅局赴安徽江淮汽车集团有限公司考察交流,,,
812,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11250825.html,文旅部公布等级图书馆公示名单  我市取得优异成绩,,,
813,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11249749.html,安徽江淮汽车集团有限公司来黄山市美术馆（书画院）开展座谈交流,,,
814,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11241399.html,黄山市2023年9月文化和旅游投诉综述,,,
815,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11239539.html,市文旅局“四步”工作法促进乡村旅游发展,,,
816,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11238605.html,市文化和旅游局举办法治专题培训,,,
817,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11237204.html,黄山市与扬州市开展民间文艺版权执法保护交流活动,,,
818,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11236540.html,安徽省第十四届皖江八市群艺（民歌）大赛在黄山成功举办,,,
819,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11234659.html,“黄山先游后付·信用游”入选2023年文化和旅游数字化创新示范“十佳“案例,,,
820,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11232192.html,黄山市召开2023年全市民间文艺作品版权转化重点培育项目遴选动员会,,,
821,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11224380.html,人气“旺”市场“火”消费“热”~黄山市“双节”假期实力收官！,,,
822,https://wlj.huangshan.gov.cn/zxzx/xydt/9152415.html,开化县文广旅体局来休宁县开展考察交流活动,,,
823,https://wlj.huangshan.gov.cn/zxzx/xydt/9150375.html,关爱视障群体 书香温暖人心,,,
824,https://wlj.huangshan.gov.cn/zxzx/xydt/9149416.html,黄山市图书馆参加第三届中国-中东欧国家图书馆联盟馆长论坛,,,
825,https://wlj.huangshan.gov.cn/zxzx/xydt/9149895.html,黄山区：《信用先行，优化旅行社行业监管》案例荣获2023年安徽省信用惠民便企应用场景优秀案例,,,
826,https://wlj.huangshan.gov.cn/zxzx/xydt/9149134.html,全省唯一受邀公共图书馆黄山市图书馆参加安徽省图书馆学会学术年会案例分享,,,
827,https://wlj.huangshan.gov.cn/zxzx/xydt/9149043.html,黄山区：2023年“全民终身学习活动周”启动仪式暨“读书吧”阅读分享活动圆满完成,,,
828,https://wlj.huangshan.gov.cn/zxzx/xydt/9147151.html,“黄山先游后付·信用游”入选2023年文化和旅游数字化创新示范“十佳“案例,,,
829,https://wlj.huangshan.gov.cn/zxzx/xydt/9145911.html,文旅融合新尝试！黄山市图书馆“寻趣徽州”第一站“抵达”花山世界,,,
830,https://wlj.huangshan.gov.cn/zxzx/xydt/9145892.html,“予她之书 情跨高墙”,,,
831,https://wlj.huangshan.gov.cn/zxzx/xydt/9145595.html,黄山市文化和旅游局开展中秋、国庆节前娱乐场所夜查,,,
832,https://wlj.huangshan.gov.cn/zxzx/xydt/9143317.html,休宁县广播电视新闻出版局开展非法卫星地面接收设施专项治理宣传活动,,,
833,https://wlj.huangshan.gov.cn/zxzx/zyzz/9152304.html,习近平在北京河北考察灾后恢复重建工作时强调 再接再厉抓好灾后恢复重建 确保广大人民群众安居乐业温暖过冬,,,
834,https://mp.weixin.qq.com/s?__biz=MzA4MDA0MzcwMA==&mid=2652658415&idx=1&sn=b41308d74b8e8dcdfdf7c0e909387020&chksm=8442b134b3353822ea0ec879b29ee13c7493243262930cc32a36438a728cf9d412d27ca4714a&mpshare=1&scene=23&srcid=1109M2Pu64DqXupuzssj5JE3&sharer_shareinfo=ace45cf402db50f17172867e0b2eb76c&sharer_shareinfo_first=8701e387f3eda64481af3e970b964eef#rd,事关知识产权，发布会权威消息,,,
835,https://wlj.huangshan.gov.cn/zxzx/zyzz/9151753.html,习近平主持召开中央全面深化改革委员会第三次会议强调：全面推进美丽中国建设 健全自然垄断环节监管体制机制,,,
836,https://wlj.huangshan.gov.cn/zxzx/zyzz/9151350.html,李强主持召开国务院常务会议 研究推动稀土产业高质量发展有关工作 讨论《中华人民共和国国境卫生检疫法（修订草案）》 审议通过《中华人民共和国专利法实施细则（修正草案）》,,,
837,https://www.gov.cn/yaowen/liebiao/202311/content_6913254.htm,李克强同志遗体在京火化 习近平等到八宝山革命公墓送别,,,
838,https://wlj.huangshan.gov.cn/zxzx/tzgg/9152227.html,黄山市文化和旅游局公布2023年下半年旅游市场典型案例,,,
839,https://wlj.huangshan.gov.cn/zxzx/tzgg/9151725.html,关于推荐“送戏进万村”活动最佳演出院团的公示,,,
840,https://wlj.huangshan.gov.cn/zxzx/tzgg/9150653.html,突出生态环境问题整改验收销号公示（六）,,,
841,https://wlj.huangshan.gov.cn/zxzx/tzgg/9149070.html,关于黄山市百佳乡村书屋和百佳咖啡屋“双百计划”评选结果的公示,,,
842,https://wlj.huangshan.gov.cn/zxzx/tzgg/9148845.html,关于楼体亮化提升项目询价公告,,,
844,https://wlj.huangshan.gov.cn/zxzx/tzgg/9147607.html,第六届中国非物质文化遗产传统技艺大展社会稳定风险评估公众参与公示,,,
845,https://wlj.huangshan.gov.cn/zxzx/xzsp/9150379.html,旅行社业务经营许可证颁发公告2023年第24号（黄山恩航旅行社有限公司）,,,
846,https://wlj.huangshan.gov.cn/zxzx/xzsp/9147317.html,旅行社业务经营许可证颁发公告2023年第23号（黄山市宁珑徽居文化旅游发展有限公司）,,,
847,https://wlj.huangshan.gov.cn/zxzx/xzsp/9145297.html,旅行社业务经营许可证颁发公告2023年第22号（黄山鱼游旅游有限公司）,,,
848,https://wlj.huangshan.gov.cn/zxzx/xzsp/9143845.html,旅行社业务经营许可证颁发公告2023年第21号（黄山惠友旅行社有限公司）,,,
849,https://wlj.huangshan.gov.cn/zxzx/xzsp/9143335.html,旅行社业务经营许可证颁发公告2023年第20号（黄山悦享国际旅行社有限公司）,,,
850,https://wlj.huangshan.gov.cn/zxzx/xzsp/9142911.html,旅行社业务经营许可证颁发公告2023年第19号 （子曰（黄山）教育科技有限公司）,,,
851,https://wlj.huangshan.gov.cn/zxzx/xzsp/9139221.html,旅行社业务经营许可证颁发公告2023年第18号（安徽乐行天下旅行社有限公司）,,,
860,https://wlj.huangshan.gov.cn/zwgk/public/6615733/10952856.html,2022年政府网站年报,,,
866,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11214571.html,关于深化文旅融合建设旅游强市打造大黄山世界级休闲度假旅游目的地的实施意见,,,
867,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11210302.html,黄山市广播电视新闻出版局 黄山市卫生健康委员会关于对全市公立医院软件正版化工作情况开展核查的通知,,,
868,https://wlj.huangshan.gov.cn/zwgk/public/6615733/11009887.html,关于命名我市首批徽州民间文艺版权服务站的通知,,,
869,https://wlj.huangshan.gov.cn/zwgk/public/6615733/10835393.html,黄山市“十四五”文化和旅游产业发展规划,,,
870,https://wlj.huangshan.gov.cn/zwgk/public/6615733/10762443.html,关于印发《黄山市文化和旅游行业法治宣传教育的第八个五年规划（2021-2025年）》的通知,,,
871,https://wlj.huangshan.gov.cn/zwgk/public/6615733/10750916.html,关于印发《2022年黄山市文旅消费券发放活动工作方案》的通知,,,
872,https://wlj.huangshan.gov.cn/zxzx/qxxx/9152411.html,休宁县文化旅游体育局（广播电视新闻出版局）开展非法地面卫星接收设施整治行动,,,
873,https://wlj.huangshan.gov.cn/zxzx/qxxx/9152414.html,祁门县图书馆联合县退役军人事务局开展图书进军营文化促双拥系列活动,,,
874,https://wlj.huangshan.gov.cn/zxzx/qxxx/9152412.html,状元文化创意创新发展论坛：文旅产业的融合创新,,,
875,https://wlj.huangshan.gov.cn/zxzx/qxxx/9152413.html,休宁古城岩景区植入新业态 徽派古建焕发“新生”,,,
876,https://wlj.huangshan.gov.cn/zxzx/qxxx/9151179.html,屯溪区图书馆喜获国家一级馆荣誉,,,
877,https://wlj.huangshan.gov.cn/zxzx/qxxx/9151178.html,休宁县：应急广播助力乡村振兴,,,
880,https://wlj.huangshan.gov.cn/sjhs/9143655.html,歙县 一座没有屋顶的徽文化大地艺术馆,,,
892,https://collect.ah12301.com/,“游安徽”公共服务平台管理后台,,,
901,https://wlj.luan.gov.cn/zwzx/wlyw/5156046.html,我市民宿产业为乡村振兴“增靓添色”,,,
902,https://wlj.luan.gov.cn/zwzx/tpxw/5264645.html,魏武调研大别山（六安）悠然南山国家级旅游度假区创建情况,,,
903,https://wlj.luan.gov.cn/zwzx/tpxw/5262797.html,市文旅局开展旅游强市建设推进情况调研,,,
904,https://wlj.luan.gov.cn/zwzx/tpxw/5259767.html,市文旅局党组召开理论学习中心组（扩大）学习会,,,
905,https://wlj.luan.gov.cn/zwzx/tpxw/5256883.html,2023六安市导游大赛圆满落幕,,,
906,https://wlj.luan.gov.cn/zwzx/tpxw/5255999.html,市文旅局调研裕安区文旅业态情况,,,
907,https://wlj.luan.gov.cn/zwzx/wlyw/5263134.html,魏武调研大别山（六安）悠然南山国家级旅游度假区创建情况,,,
908,https://wlj.luan.gov.cn/zwzx/wlyw/5262641.html,市文旅局召开全市文化和旅游市场监管工作会,,,
909,https://wlj.luan.gov.cn/zwzx/wlyw/5262606.html,市文旅局举办文化旅游市场暨文物消防安全知识宣贯培训班,,,
910,https://wlj.luan.gov.cn/zwzx/wlyw/5262481.html,市文旅局开展旅游强市建设推进情况调研,,,
911,https://wlj.luan.gov.cn/zwzx/wlyw/5262352.html,市文旅局党组召开理论学习中心组（扩大）学习会,,,
912,https://wlj.luan.gov.cn/zwzx/wlyw/5262200.html,六安市图书馆月亮岛阅享空间所在社区获评中国图书馆学会“书香社区”荣誉称号,,,
913,https://wlj.luan.gov.cn/zwzx/wlyw/5260773.html,市文旅局组织党员干部参观大别山革命历史纪念馆,,,
914,https://wlj.luan.gov.cn/zwzx/wlyw/5259481.html,市文旅局党组召开理论学习中心组（扩大）学习会,,,
915,https://wlj.luan.gov.cn/zwzx/xqcz/5264667.html,舒城县开展非法卫星电视广播地面接收设施专项整治行动,,,
916,https://wlj.luan.gov.cn/zwzx/xqcz/5264590.html,舒城县多措并举推动全域旅游高质量发展,,,
917,https://wlj.luan.gov.cn/zwzx/xqcz/5264391.html,叶集区：文化振兴助力乡村发展,,,
918,https://wlj.luan.gov.cn/zwzx/xqcz/5264385.html,叶集区圆满完成2023年度农村数字电影公益放映,,,
919,https://wlj.luan.gov.cn/zwzx/xqcz/5264214.html,叶集区深入推进非法卫星地面接收设施整治工作,,,
920,https://wlj.luan.gov.cn/zwzx/xqcz/5263780.html,舒城县建设高品质旅游强县动员大会召开,,,
921,https://wlj.luan.gov.cn/zwzx/xqcz/5263652.html,金寨：按下民宿产业发展加速键,,,
922,https://wlj.luan.gov.cn/zwzx/xqcz/5263526.html,叶集区多点发力提升“文化软实力”,,,
923,https://wlj.luan.gov.cn/zwzx/tzgg/5261546.html,关于六安市第七批市级非物质文化遗产代表性项目名录推荐项目名单的公示,,,
924,https://wlj.luan.gov.cn/zwzx/tzgg/5260231.html,关于拟聘任第二届六安市文化旅游推广大使（志愿者）名单的公示,,,
925,https://wlj.luan.gov.cn/zwzx/tzgg/5253515.html,2023年中秋国庆假期文明旅游倡议书,,,
926,https://wlj.luan.gov.cn/zwzx/tzgg/5247280.html,关于第七批省级非物质文化遗产代表性传承人六安市推荐人员名单的公示,,,
927,https://wlj.luan.gov.cn/zwzx/tzgg/5244981.html,关于防范应对强降雨天气的旅游安全提示,,,
928,https://wlj.luan.gov.cn/zwzx/tzgg/5240663.html,关于2023年第一季度、第二季度加快“大别·乡宿”发展激励机制评比结果的公示,,,
929,https://wlj.luan.gov.cn/zwzx/tzgg/5254129.html,社会保障卡居民服务“一卡通”三周年集中宣传,,,
930,https://wlj.luan.gov.cn/zwzx/tzgg/5238747.html,六安市重点产业企业名录库,,,
931,https://www.luan.gov.cn/zwzx/zyzz/zgzfwnrtj/10259621.html,习近平在北京河北考察灾后恢复重建工作,,,
932,https://www.luan.gov.cn/zwzx/zyzz/zgzfwnrtj/10258840.html,事关知识产权，发布会权威消息,,,
933,https://www.luan.gov.cn/public/6608171/10248794.html,六安市人民政府办公室关于印发六安市加快鹅产业跃迁式发展实施方案的通知,,,
934,https://www.luan.gov.cn/public/6608171/10239491.html,六安市人民政府办公室关于印发《六安市火灾事故应急预案》的通知,,,
944,https://wlj.luan.gov.cn/public/6608361/10070208.html,六安市文化和旅游局行政强制事项目录,,,
945,https://wlj.luan.gov.cn/public/6608361/10068059.html,六安市文化和旅游局行政许可事项目录,,,
946,https://wlj.luan.gov.cn/public/6608361/8800451.html,六安市文化和旅游局行政处罚流程,,,
947,https://wlj.luan.gov.cn/public/6608361/8800471.html,六安市文化和旅游局行政强制流程,,,
948,https://wlj.luan.gov.cn/public/6608361/10133769.html,六安市文化和旅游局行政执法职责权限,,,
949,https://wlj.luan.gov.cn/public/6608361/9885741.html,六安市文化和旅游局党组书记、一级调研员 时军,,,
950,https://wlj.luan.gov.cn/public/6608361/9868042.html,六安市文化和旅游局局长 蔡黎丽,,,
951,https://wlj.luan.gov.cn/public/6608361/6989871.html,六安市文化和旅游局党组成员、副局长 陆静,,,
952,https://wlj.luan.gov.cn/public/6608361/9988207.html,六安市文化和旅游局党组成员、副局长 陈刚,,,
953,https://wlj.luan.gov.cn/public/6608361/9988214.html,六安市文化和旅游局党组成员、副局长 周刚,,,
954,https://wlj.luan.gov.cn/public/6608361/10150268.html,六安市文化和旅游局党组成员、副局长 王良举,,,
955,https://wlj.luan.gov.cn/public/6608361/10069808.html,市文旅局实施现行有效的规范性文件汇总表（本部门及政府发布文件）,,,
956,https://wlj.luan.gov.cn/public/6608361/10240259.html,关于印发《六安市2021-2022年度省级非物质文化遗产代表性传承人传承活动评估工作总体方案》的通知,,,
957,https://wlj.luan.gov.cn/public/6608361/10128259.html,关于2023年暂未发布规范性文件的说明,,,
